시/도,시/군/구,기관명,주소,사회서비스형,시장형,취업알선형,시니어인턴십,공익활동
서울,마포구,서울시재가노인복지협회,"우편번호:  (041-47)
주소:  서울 마포구 백범로 31길 21 6층
도로명주소:  서울 마포구 백범로 31길 21 6층",,,,,
서울,마포구,서울시중부여성발전센터,"우편번호:  (041-66)
주소:  서울특별시 마포구 용강동 70-2 서울특별시중부여성발전센터
도로명주소:  서울특별시 마포구 토정로35길 17 (용강동)",0,0,1,0,1
서울,서대문구,서울청소년효행봉사단,"우편번호:  (120-826)
주소:  서울 서대문구연희동
도로명주소:  서울특별시 서대문구연희동 연희로32길",,,,,
서울,종로구,서울특별시광역치매센터,"우편번호:  (031-27)
주소:  서울특별시 종로구 연건동 195-10 이화에수풀
도로명주소:  서울특별시 종로구 대학로 47 (연건동, 이화에수풀)",,,,,
서울,서초구,서초구립 느티나무쉼터,"우편번호:  (067-93)
주소: 
도로명주소:  서울특별시 서초구 염곡말길 9 (염곡동)",,,,,
서울,서초구,서초구립양재노인종합복지관,"우편번호:  (067-41)
주소:  서울특별시 서초구 양재동 7-44 서초노인주간보호센터
도로명주소:  서울특별시 서초구 강남대로30길 73-7 (양재동)",1,0,1,0,1
서울,서초구,서초구립중앙노인종합복지관,"우편번호:  (066-33)
주소:  서울특별시 서초구 서초동 1666-17 서초구립중앙노인복지관
도로명주소:  서울특별시 서초구 서초대로54길 45 (서초동)",1,0,0,0,1
서울,서초구,서초방배노인종합복지관,"우편번호:  (066-77)
주소:  서울특별시 서초구 방배동 455-11 서초구립방배노인주간보호센터
도로명주소:  서울특별시 서초구 방배천로 48 (방배동)",,,,,
서울,성동구,성 동 구 청,"우편번호:  (133-701)
주소:  서울특별시 성동구행당동
도로명주소:  서울특별시 성동구 고산자로 270 (행당1동) 9층",,,,,
서울,강동구,성가정노인종합복지관,"우편번호:  (134-878)
주소:  서울특별시 강동구고덕동
도로명주소:  서울특별시 강동구고덕동 양재대로 156길 28",0,0,0,0,1
서울,성동구,성동노인종합복지관,"우편번호:  (047-59)
주소:  서울특별시 성동구 마장동 798-1 성동노인종합복지관
도로명주소:  서울특별시 성동구 마조로 77 (마장동)",0,0,1,0,1
서울,성동구,성동돌봄센터,"우편번호:  (047-15)
주소: 
도로명주소:  서울특별시 성동구 왕십리로 309(행당동)",,,,,
서울,성동구,성동미래일자리주식회사,"우편번호:  (047-69)
주소: 
도로명주소:  서울특별시 성동구 왕십리로 63 (성수동1가)",,,,,
서울,성동구,성동종합사회복지관,"우편번호:  (133-814)
주소:  서울특별시 성동구 마장동 527-2
도로명주소:  청계천로 506",,,,,
서울,성동구,성동희망나눔,"우편번호:  (047-75)
주소:  서울특별시 성동구 성수동1가 271-2
도로명주소:  서울특별시 성동구 성덕정9길 8-1 (성수동1가)",,,,,
서울,성북구,성북구청,"우편번호:  (028-48)
주소:  서울특별시 성북구 삼선동5가 411 성북구청
도로명주소:  서울특별시 성북구 보문로 168 (삼선동5가)",,,,,
서울,성북구,성북노인종합복지관,"우편번호:  (028-10)
주소:  서울특별시 성북구 종암동 66-14 성북노인종합복지관
도로명주소:  서울특별시 성북구 종암로15길 10 (종암동)",1,0,1,0,1
서울,성북구,성북시니어클럽,"우편번호:  (028-56)
주소: 
도로명주소:  서울특별시 성북구 안암로 79 (안암동5가)",,,,,
서울,마포구,성산종합사회복지관,"우편번호:  (039-53)
주소:  서울특별시 마포구 성산동 595 성산종합사회복지관
도로명주소:  서울특별시 마포구 월드컵로 215 (성산동)",0,0,0,0,1
서울,성동구,성수종합사회복지관,"우편번호:  (133-710)
주소:  서울특별시 성동구성수동1가
도로명주소:  서울특별시 성동구 뚝섬로 1길 43",0,0,0,0,1
서울,송파구,송파노인종합복지관,"우편번호:  (055-98)
주소:  서울특별시 송파구 삼전동 172-2 송파노인종합복지관
도로명주소:  서울특별시 송파구 백제고분로32길 41 (삼전동)",1,0,1,0,1
서울,송파구,송파복지센터,"우편번호:  (138-210)
주소:  서울 송파구 장지동
도로명주소:  서울시 송파구 충민로 184.",0,0,0,1,1
서울,송파구,송파시니어클럽,"우편번호:  (138-863)
주소:  서울특별시 송파구 송파동 113-2
도로명주소:  서울특별시 송파구잠실동 백제고분로 42길 5 (4층)",1,1,1,0,1
서울,강남구,수서명화종합사회복지관,"우편번호:  (063-47)
주소:  서울특별시 강남구 수서동 707 주공아파트
도로명주소:  서울특별시 강남구 광평로51길 49 (수서동, 주공아파트)",0,0,0,0,1
서울,강남구,수서종합사회복지관,"우편번호:  (063-68)
주소:  서울특별시 강남구 수서동 723 수서6단지아파트
도로명주소:  서울특별시 강남구 광평로56길 11 (수서동, 수서6단지아파트)",,,,,
서울,동작구,시립동작노인종합복지관,"우편번호:  (069-53)
주소:  서울특별시 동작구 대방동 335-10 동작노인복지관
도로명주소:  서울특별시 동작구 상도로11길 7 (대방동)",0,0,1,0,1
서울,마포구,시립마포노인종합복지관,"우편번호:  (121-881)
주소:  서울 마포구창전동
도로명주소:  서울 마포구 서강로 68",0,0,1,0,1
서울,용산구,시립용산노인종합복지관,"우편번호:  (044-10)
주소:  서울특별시 용산구 한남동 108 시립용산노인종합복지관
도로명주소:  서울특별시 용산구 독서당로11길 16 (한남동)",1,0,0,0,1
서울,은평구,시립은평노인종합복지관,"우편번호:  (033-10)
주소:  서울특별시 은평구 진관동 156-6 은평노인종합복지관
도로명주소:  서울특별시 은평구 연서로 415 (진관동)",0,1,1,0,1
서울,영등포구,신길종합사회복지관,"우편번호:  (150-853)
주소:  서울 영등포구 신길1동 465-2
도로명주소:  영등포구 영등포로 84길 24-5",0,0,0,0,1
서울,중랑구,신내종합사회복지관,"우편번호:  (131-792)
주소:  서울 중랑구상봉1동
도로명주소:  봉화산로 153",,,,,
서울,관악구,신림종합사회복지관,"우편번호:  (151-884)
주소:  서울 관악구 난향동
도로명주소:  난곡로 110",,,,,
서울,양천구,신월종합사회복지관,"우편번호:  (158-843)
주소:  서울특별시 양천구 신월동 신월로24길 19
도로명주소:  서울특별시 양천구 신월동 신월로24길 19",,,,,
서울,양천구,신정종합사회복지관,"우편번호:  (158-857)
주소:  서울 양천구신정4동
도로명주소:  서울특별시 양천구신정동 신정중앙로 신정종합사회복지관",,,,,
서울,도봉구,쌍문동어르신복지관,"우편번호:  (132-886)
주소:  서울 도봉구쌍문1동
도로명주소:  서울특별시 도봉구쌍문동 우이천로",,,,,
서울,강남구,압구정노인복지센터,"우편번호:  (060-19)
주소:  서울특별시 강남구 신사동 652-13 압구정 노인복지센터
도로명주소:  서울특별시 강남구 도산대로53길 5 (신사동)",,,,,
서울,중구,약수노인종합복지관,"우편번호:  (045-91)
주소:  서울특별시 중구 신당동 333-36 청구경로당
도로명주소:  서울특별시 중구 청구로3길 69(신당동)",,,,,
서울,양천구,양천구청 주민복지국 어르신복지과,"우편번호:  (080-94)
주소:  서울특별시 양천구 신정동 322-11 해누리타운
도로명주소:  서울특별시 양천구 목동동로 81 (신정동)",,,,,
서울,양천구,양천시니어클럽,"우편번호:  (080-15)
주소: 
도로명주소:  서울특별시 양천구 신목로 46 (신정동)",,,,,
서울,양천구,양천어르신종합복지관,"우편번호:  (080-98)
주소:  서울특별시 양천구 신정동 325-3 양천노인종합복지관
도로명주소:  서울특별시 양천구 목동로3길 106 (신정동)",,,,,
서울,종로구,어르신행복일자리센터,"우편번호:  (031-24)
주소: 
도로명주소:  서울특별시 종로구 종로 263 (종로6가)",,,,,
서울,영등포구,에스잡플러스 주식회사,"우편번호:  (072-26)
주소: 
도로명주소:  서울특별시 영등포구 버드나루로 119 (당산동)",,,,,
서울,마포구,연꽃마을 아현노인복지센터,"우편번호:  (042-01)
주소:  서울특별시 마포구 아현동 733-14
도로명주소:  서울특별시 마포구 마포대로26길 19 (아현동)",,,,,
서울,영등포구,영등포구노인상담센터,"우편번호:  (073-04)
주소: 
도로명주소:  서울특별시 영등포구 영등포로42길 21-9 (영등포동3가)",,,,,
서울,영등포구,영등포구장애인사랑나눔의집,"우편번호:  (150-851)
주소:  서울 영등포구 신길5동 440-57
도로명주소: ",,,,,
서울,영등포구,영등포구청,"우편번호:  (072-60)
주소:  서울특별시 영등포구 당산동3가 385-1 영등포구청
도로명주소:  서울특별시 영등포구 당산로 123 (당산동3가)",,,,,
서울,영등포구,영등포노인종합복지관,"우편번호:  (072-96)
주소:  서울특별시 영등포구 문래동3가 76-2 영등포노인종합복지관/영등포노인케어센터
도로명주소:  서울특별시 영등포구 도림로 482 (문래동3가)",,,,,
서울,영등포구,영등포시니어클럽,"우편번호:  (072-28)
주소:  서울특별시 영등포구 영등포동8가 35-1 리마크빌 영등포
도로명주소:  서울특별시 영등포구 영중로 119 (영등포동8가)",,,,,
서울,영등포구,영등포종합사회복지관,"우편번호:  (150-851)
주소:  서울 영등포구 신길5동 440-56
도로명주소:  서울 영등포구 신길로 13길 4",,,,,
서울,성동구,옥수종합사회복지관,"우편번호:  (133-102)
주소:  서울 성동구 옥수2동 204-8
도로명주소:  서울시 성동구 한림말길 16-5 옥수종합사회복지관",,,,,
서울,구로구,온수어르신복지관,"우편번호:  (152-905)
주소:  서울 구로구온수동
도로명주소:  서울특별시 구로구온수동 부일로9길",,,,,
서울,마포구,용강노인복지관,"우편번호:  (121-875)
주소:  서울 마포구용강동
도로명주소:  서울특별시 마포구용강동 토정로31길",,,,,
서울,용산구,용산구청 주민복지국 어르신청소년과,"우편번호:  (140-704)
주소:  서울특별시 용산구 녹사평대로 150 용산종합행정타운
도로명주소:  서울특별시 용산구 녹사평대로 150 용산종합행정타운",,,,,
서울,마포구,우리마포복지관,"우편번호:  (121-806)
주소:  서울 마포구노고산동
도로명주소:  서울 마포구 신촌로 26길 10",,,,,
서울,종로구,우리모두재가노인지원센터,"우편번호:  (031-08)
주소:  서울특별시 종로구 숭인동 57-37
도로명주소:  서울특별시 종로구 지봉로12나길 1 (숭인동)",,,,,
서울,노원구,월계종합사회복지관,"우편번호:  (139-052)
주소:  서울 노원구 월계2동
도로명주소:  초안산로 1길 51",,,,,
서울,중구,유락종합사회복지관,"우편번호:  (100-820)
주소:  서울 중구 신당5동
도로명주소:  서울시 중구 퇴계로 460",,,,,
서울,중랑구,유린원광종합사회복지관,"우편번호:  (020-69)
주소:  서울특별시 중랑구 신내동 572-2
도로명주소:  서울특별시 중랑구 신내로 56 (신내동)",,,,,
서울,노원구,은곡직업전문학교,"우편번호:  (139-200)
주소:  서울 노원구 상계동 746-7
도로명주소:  서울 노원구 동일로 1351",,,,,
서울,은평구,은평구립불광노인복지관,"우편번호:  (033-49)
주소:  서울특별시 은평구 불광동 339-13 불광동 노인복지센터
도로명주소:  서울특별시 은평구 연서로32길 17-11 (불광동)",,,,,
서울,은평구,은평구립역촌노인복지관,"우편번호:  (122-901)
주소:  서울 은평구 역촌2동67-9번지
도로명주소:  서울 은평구 연서로 3나길 11-30",,,,,
서울,은평구,은평구립응암노인복지관,"우편번호:  (034-56)
주소:  서울특별시 은평구 응암동 126-46
도로명주소:  서울특별시 은평구 응암로21가길 5-1 (응암동)",,,,,
서울,은평구,은평구청,"우편번호:  (033-84)
주소:  서울특별시 은평구 녹번동 84 은평구종합청사
도로명주소:  서울특별시 은평구 은평로 195 (녹번동)",,,,,
서울,은평구,은평시니어클럽,"우편번호:  (034-50)
주소:  서울특별시 은평구 신사동 24-52
도로명주소:  서울특별시 은평구 증산로23길 7 (신사동)",,,,,
서울,은평구,은평어르신일자리센터,"우편번호:  (034-50)
주소: 
도로명주소:  서울특별시 은평구 증산로23길 7(신사동)",,,,,
서울,서대문구,이화여자대학교 종합사회복지관,"우편번호:  (120-190)
주소:  서울 서대문구 북아현로 19길
도로명주소: ",,,,,
서울,서대문구,인왕어르신복지센터,"우편번호:  (120-854)
주소:  서울 서대문구홍제2동
도로명주소:  서울특별시 서대문구홍제동 통일로26길",,,,,
서울,강남구,인지어스 유한회사,"우편번호:  (062-12)
주소: 
도로명주소:  서울특별시 강남구 선릉로 433 (역삼동)",,,,,
서울,동대문구,장안종합사회복지관,"우편번호:  (026-28)
주소:  서울특별시 동대문구 장안동 395-2 장안종합사회복지관
도로명주소:  서울특별시 동대문구 한천로18길 48 (장안동)",,,,,
